  TIME                                    , SERIAL                                   , DATETIME 
174.25,45665.26,2025-01-08 6:15
174.50,45665.27,2025-01-08 6:30
174.75,45665.28,2025-01-08 6:45
175.00,45665.29,2025-01-08 7:00
175.25,45665.30,2025-01-08 7:15
175.50,45665.31,2025-01-08 7:30
175.75,45665.32,2025-01-08 7:45
176.00,45665.33,2025-01-08 8:00
176.25,45665.34,2025-01-08 8:15
176.50,45665.35,2025-01-08 8:30
176.75,45665.36,2025-01-08 8:45
177.00,45665.38,2025-01-08 9:00
177.25,45665.39,2025-01-08 9:15
177.50,45665.40,2025-01-08 9:30
177.75,45665.41,2025-01-08 9:45
178.00,45665.42,2025-01-08 10:00
178.25,45665.43,2025-01-08 10:15
178.50,45665.44,2025-01-08 10:30
178.75,45665.45,2025-01-08 10:45
179.00,45665.46,2025-01-08 11:00
179.25,45665.47,2025-01-08 11:15
179.50,45665.48,2025-01-08 11:30
179.75,45665.49,2025-01-08 11:45
180.00,45665.50,2025-01-08 12:00
180.25,45665.51,2025-01-08 12:15
180.50,45665.52,2025-01-08 12:30
180.75,45665.53,2025-01-08 12:45
181.00,45665.54,2025-01-08 13:00
181.25,45665.55,2025-01-08 13:15
181.50,45665.56,2025-01-08 13:30
181.75,45665.57,2025-01-08 13:45
182.00,45665.58,2025-01-08 14:00
182.25,45665.59,2025-01-08 14:15
182.50,45665.60,2025-01-08 14:30
182.75,45665.61,2025-01-08 14:45
183.00,45665.63,2025-01-08 15:00
183.25,45665.64,2025-01-08 15:15
183.50,45665.65,2025-01-08 15:30
183.75,45665.66,2025-01-08 15:45
184.00,45665.67,2025-01-08 16:00
184.25,45665.68,2025-01-08 16:15
184.50,45665.69,2025-01-08 16:30
184.75,45665.70,2025-01-08 16:45
185.00,45665.71,2025-01-08 17:00
185.25,45665.72,2025-01-08 17:15
185.50,45665.73,2025-01-08 17:30
185.75,45665.74,2025-01-08 17:45
186.00,45665.75,2025-01-08 18:00
186.25,45665.76,2025-01-08 18:15
186.50,45665.77,2025-01-08 18:30
186.75,45665.78,2025-01-08 18:45
187.00,45665.79,2025-01-08 19:00
187.25,45665.80,2025-01-08 19:15
187.50,45665.81,2025-01-08 19:30
187.75,45665.82,2025-01-08 19:45
188.00,45665.83,2025-01-08 20:00
188.25,45665.84,2025-01-08 20:15
188.50,45665.85,2025-01-08 20:30
188.75,45665.86,2025-01-08 20:45
189.00,45665.88,2025-01-08 21:00
189.25,45665.89,2025-01-08 21:15
189.50,45665.90,2025-01-08 21:30
189.75,45665.91,2025-01-08 21:45
190.00,45665.92,2025-01-08 22:00
190.25,45665.93,2025-01-08 22:15
190.50,45665.94,2025-01-08 22:30
190.75,45665.95,2025-01-08 22:45
191.00,45665.96,2025-01-08 23:00
191.25,45665.97,2025-01-08 23:15
191.50,45665.98,2025-01-08 23:30
191.75,45665.99,2025-01-08 23:45
192.00,45666.00,2025-01-09 0:00
192.25,45666.01,2025-01-09 0:15
192.50,45666.02,2025-01-09 0:30
192.75,45666.03,2025-01-09 0:45
193.00,45666.04,2025-01-09 1:00
193.25,45666.05,2025-01-09 1:15
193.50,45666.06,2025-01-09 1:30
193.75,45666.07,2025-01-09 1:45
194.00,45666.08,2025-01-09 2:00
194.25,45666.09,2025-01-09 2:15
194.50,45666.10,2025-01-09 2:30
194.75,45666.11,2025-01-09 2:45
195.00,45666.13,2025-01-09 3:00
195.25,45666.14,2025-01-09 3:15
195.50,45666.15,2025-01-09 3:30
195.75,45666.16,2025-01-09 3:45
196.00,45666.17,2025-01-09 4:00
196.25,45666.18,2025-01-09 4:15
196.50,45666.19,2025-01-09 4:30
196.75,45666.20,2025-01-09 4:45
197.00,45666.21,2025-01-09 5:00
197.25,45666.22,2025-01-09 5:15
197.50,45666.23,2025-01-09 5:30
197.75,45666.24,2025-01-09 5:45
198.00,45666.25,2025-01-09 6:00
198.25,45666.26,2025-01-09 6:15
198.50,45666.27,2025-01-09 6:30
198.75,45666.28,2025-01-09 6:45
199.00,45666.29,2025-01-09 7:00
199.25,45666.30,2025-01-09 7:15
199.50,45666.31,2025-01-09 7:30
199.75,45666.32,2025-01-09 7:45
200.00,45666.33,2025-01-09 8:00
200.25,45666.34,2025-01-09 8:15
200.50,45666.35,2025-01-09 8:30
200.75,45666.36,2025-01-09 8:45
201.00,45666.38,2025-01-09 9:00
201.25,45666.39,2025-01-09 9:15
201.50,45666.40,2025-01-09 9:30
201.75,45666.41,2025-01-09 9:45
202.00,45666.42,2025-01-09 10:00
202.25,45666.43,2025-01-09 10:15
202.50,45666.44,2025-01-09 10:30
202.75,45666.45,2025-01-09 10:45
203.00,45666.46,2025-01-09 11:00
203.25,45666.47,2025-01-09 11:15
203.50,45666.48,2025-01-09 11:30
203.75,45666.49,2025-01-09 11:45
204.00,45666.50,2025-01-09 12:00
204.25,45666.51,2025-01-09 12:15
204.50,45666.52,2025-01-09 12:30
204.75,45666.53,2025-01-09 12:45
205.00,45666.54,2025-01-09 13:00
205.25,45666.55,2025-01-09 13:15
205.50,45666.56,2025-01-09 13:30
205.75,45666.57,2025-01-09 13:45
206.00,45666.58,2025-01-09 14:00
206.25,45666.59,2025-01-09 14:15
206.50,45666.60,2025-01-09 14:30
206.75,45666.61,2025-01-09 14:45
207.00,45666.63,2025-01-09 15:00
207.25,45666.64,2025-01-09 15:15
207.50,45666.65,2025-01-09 15:30
207.75,45666.66,2025-01-09 15:45
208.00,45666.67,2025-01-09 16:00
208.25,45666.68,2025-01-09 16:15
208.50,45666.69,2025-01-09 16:30
208.75,45666.70,2025-01-09 16:45
209.00,45666.71,2025-01-09 17:00
209.25,45666.72,2025-01-09 17:15
209.50,45666.73,2025-01-09 17:30
209.75,45666.74,2025-01-09 17:45
210.00,45666.75,2025-01-09 18:00
210.25,45666.76,2025-01-09 18:15
210.50,45666.77,2025-01-09 18:30
210.75,45666.78,2025-01-09 18:45
211.00,45666.79,2025-01-09 19:00
211.25,45666.80,2025-01-09 19:15
211.50,45666.81,2025-01-09 19:30
211.75,45666.82,2025-01-09 19:45
212.00,45666.83,2025-01-09 20:00
212.25,45666.84,2025-01-09 20:15
212.50,45666.85,2025-01-09 20:30
212.75,45666.86,2025-01-09 20:45
213.00,45666.88,2025-01-09 21:00
213.25,45666.89,2025-01-09 21:15
213.50,45666.90,2025-01-09 21:30
213.75,45666.91,2025-01-09 21:45
214.00,45666.92,2025-01-09 22:00
214.25,45666.93,2025-01-09 22:15
214.50,45666.94,2025-01-09 22:30
214.75,45666.95,2025-01-09 22:45
215.00,45666.96,2025-01-09 23:00
215.25,45666.97,2025-01-09 23:15
215.50,45666.98,2025-01-09 23:30
215.75,45666.99,2025-01-09 23:45
216.00,45667.00,2025-01-10 0:00
216.25,45667.01,2025-01-10 0:15
216.50,45667.02,2025-01-10 0:30
216.75,45667.03,2025-01-10 0:45
217.00,45667.04,2025-01-10 1:00
217.25,45667.05,2025-01-10 1:15
217.50,45667.06,2025-01-10 1:30
217.75,45667.07,2025-01-10 1:45
218.00,45667.08,2025-01-10 2:00
218.25,45667.09,2025-01-10 2:15
218.50,45667.10,2025-01-10 2:30
218.75,45667.11,2025-01-10 2:45
219.00,45667.13,2025-01-10 3:00
219.25,45667.14,2025-01-10 3:15
219.50,45667.15,2025-01-10 3:30
219.75,45667.16,2025-01-10 3:45
220.00,45667.17,2025-01-10 4:00
220.25,45667.18,2025-01-10 4:15
220.50,45667.19,2025-01-10 4:30
220.75,45667.20,2025-01-10 4:45
221.00,45667.21,2025-01-10 5:00
221.25,45667.22,2025-01-10 5:15
221.50,45667.23,2025-01-10 5:30
221.75,45667.24,2025-01-10 5:45
222.00,45667.25,2025-01-10 6:00
222.25,45667.26,2025-01-10 6:15
222.50,45667.27,2025-01-10 6:30
222.75,45667.28,2025-01-10 6:45
223.00,45667.29,2025-01-10 7:00
223.25,45667.30,2025-01-10 7:15
223.50,45667.31,2025-01-10 7:30
223.75,45667.32,2025-01-10 7:45
224.00,45667.33,2025-01-10 8:00
224.25,45667.34,2025-01-10 8:15
224.50,45667.35,2025-01-10 8:30
224.75,45667.36,2025-01-10 8:45
225.00,45667.38,2025-01-10 9:00
225.25,45667.39,2025-01-10 9:15
225.50,45667.40,2025-01-10 9:30
225.75,45667.41,2025-01-10 9:45
226.00,45667.42,2025-01-10 10:00
226.25,45667.43,2025-01-10 10:15
226.50,45667.44,2025-01-10 10:30
226.75,45667.45,2025-01-10 10:45
227.00,45667.46,2025-01-10 11:00
227.25,45667.47,2025-01-10 11:15
227.50,45667.48,2025-01-10 11:30
227.75,45667.49,2025-01-10 11:45
228.00,45667.50,2025-01-10 12:00
228.25,45667.51,2025-01-10 12:15
228.50,45667.52,2025-01-10 12:30
228.75,45667.53,2025-01-10 12:45
229.00,45667.54,2025-01-10 13:00
229.25,45667.55,2025-01-10 13:15
229.50,45667.56,2025-01-10 13:30
229.75,45667.57,2025-01-10 13:45
230.00,45667.58,2025-01-10 14:00
230.25,45667.59,2025-01-10 14:15
230.50,45667.60,2025-01-10 14:30
230.75,45667.61,2025-01-10 14:45
231.00,45667.63,2025-01-10 15:00
231.25,45667.64,2025-01-10 15:15
231.50,45667.65,2025-01-10 15:30
231.75,45667.66,2025-01-10 15:45
232.00,45667.67,2025-01-10 16:00
232.25,45667.68,2025-01-10 16:15
232.50,45667.69,2025-01-10 16:30
232.75,45667.70,2025-01-10 16:45
233.00,45667.71,2025-01-10 17:00
233.25,45667.72,2025-01-10 17:15
233.50,45667.73,2025-01-10 17:30
233.75,45667.74,2025-01-10 17:45
234.00,45667.75,2025-01-10 18:00
234.25,45667.76,2025-01-10 18:15
234.50,45667.77,2025-01-10 18:30
234.75,45667.78,2025-01-10 18:45
235.00,45667.79,2025-01-10 19:00
235.25,45667.80,2025-01-10 19:15
235.50,45667.81,2025-01-10 19:30
235.75,45667.82,2025-01-10 19:45
236.00,45667.83,2025-01-10 20:00
236.25,45667.84,2025-01-10 20:15
236.50,45667.85,2025-01-10 20:30
236.75,45667.86,2025-01-10 20:45
237.00,45667.88,2025-01-10 21:00
237.25,45667.89,2025-01-10 21:15
237.50,45667.90,2025-01-10 21:30
237.75,45667.91,2025-01-10 21:45
238.00,45667.92,2025-01-10 22:00
238.25,45667.93,2025-01-10 22:15
238.50,45667.94,2025-01-10 22:30
238.75,45667.95,2025-01-10 22:45
239.00,45667.96,2025-01-10 23:00
239.25,45667.97,2025-01-10 23:15
239.50,45667.98,2025-01-10 23:30
239.75,45667.99,2025-01-10 23:45
240.00,45668.00,2025-01-11 0:00
240.25,45668.01,2025-01-11 0:15
240.50,45668.02,2025-01-11 0:30
240.75,45668.03,2025-01-11 0:45
241.00,45668.04,2025-01-11 1:00
241.25,45668.05,2025-01-11 1:15
241.50,45668.06,2025-01-11 1:30
241.75,45668.07,2025-01-11 1:45
242.00,45668.08,2025-01-11 2:00
242.25,45668.09,2025-01-11 2:15
242.50,45668.10,2025-01-11 2:30
242.75,45668.11,2025-01-11 2:45
243.00,45668.13,2025-01-11 3:00
243.25,45668.14,2025-01-11 3:15
243.50,45668.15,2025-01-11 3:30
243.75,45668.16,2025-01-11 3:45
244.00,45668.17,2025-01-11 4:00
244.25,45668.18,2025-01-11 4:15
244.50,45668.19,2025-01-11 4:30
244.75,45668.20,2025-01-11 4:45
245.00,45668.21,2025-01-11 5:00
245.25,45668.22,2025-01-11 5:15
245.50,45668.23,2025-01-11 5:30
245.75,45668.24,2025-01-11 5:45
246.00,45668.25,2025-01-11 6:00
246.25,45668.26,2025-01-11 6:15
246.50,45668.27,2025-01-11 6:30
246.75,45668.28,2025-01-11 6:45
247.00,45668.29,2025-01-11 7:00
247.25,45668.30,2025-01-11 7:15
247.50,45668.31,2025-01-11 7:30
247.75,45668.32,2025-01-11 7:45
248.00,45668.33,2025-01-11 8:00
248.25,45668.34,2025-01-11 8:15
248.50,45668.35,2025-01-11 8:30
248.75,45668.36,2025-01-11 8:45
249.00,45668.38,2025-01-11 9:00
249.25,45668.39,2025-01-11 9:15
249.50,45668.40,2025-01-11 9:30
249.75,45668.41,2025-01-11 9:45
250.00,45668.42,2025-01-11 10:00
250.25,45668.43,2025-01-11 10:15
250.50,45668.44,2025-01-11 10:30
250.75,45668.45,2025-01-11 10:45
251.00,45668.46,2025-01-11 11:00
251.25,45668.47,2025-01-11 11:15
251.50,45668.48,2025-01-11 11:30
251.75,45668.49,2025-01-11 11:45
252.00,45668.50,2025-01-11 12:00
252.25,45668.51,2025-01-11 12:15
252.50,45668.52,2025-01-11 12:30
252.75,45668.53,2025-01-11 12:45
253.00,45668.54,2025-01-11 13:00
253.25,45668.55,2025-01-11 13:15
253.50,45668.56,2025-01-11 13:30
253.75,45668.57,2025-01-11 13:45
254.00,45668.58,2025-01-11 14:00
254.25,45668.59,2025-01-11 14:15
254.50,45668.60,2025-01-11 14:30
254.75,45668.61,2025-01-11 14:45
255.00,45668.63,2025-01-11 15:00
255.25,45668.64,2025-01-11 15:15
255.50,45668.65,2025-01-11 15:30
255.75,45668.66,2025-01-11 15:45
256.00,45668.67,2025-01-11 16:00
256.25,45668.68,2025-01-11 16:15
256.50,45668.69,2025-01-11 16:30
256.75,45668.70,2025-01-11 16:45
257.00,45668.71,2025-01-11 17:00
257.25,45668.72,2025-01-11 17:15
257.50,45668.73,2025-01-11 17:30
257.75,45668.74,2025-01-11 17:45
258.00,45668.75,2025-01-11 18:00
258.25,45668.76,2025-01-11 18:15
258.50,45668.77,2025-01-11 18:30
258.75,45668.78,2025-01-11 18:45
259.00,45668.79,2025-01-11 19:00
259.25,45668.80,2025-01-11 19:15
259.50,45668.81,2025-01-11 19:30
259.75,45668.82,2025-01-11 19:45
260.00,45668.83,2025-01-11 20:00
260.25,45668.84,2025-01-11 20:15
260.50,45668.85,2025-01-11 20:30
260.75,45668.86,2025-01-11 20:45
261.00,45668.88,2025-01-11 21:00
261.25,45668.89,2025-01-11 21:15
261.50,45668.90,2025-01-11 21:30
261.75,45668.91,2025-01-11 21:45
262.00,45668.92,2025-01-11 22:00
262.25,45668.93,2025-01-11 22:15
262.50,45668.94,2025-01-11 22:30
262.75,45668.95,2025-01-11 22:45
263.00,45668.96,2025-01-11 23:00
263.25,45668.97,2025-01-11 23:15
263.50,45668.98,2025-01-11 23:30
263.75,45668.99,2025-01-11 23:45
264.00,45669.00,2025-01-12 0:00
264.25,45669.01,2025-01-12 0:15
264.50,45669.02,2025-01-12 0:30
264.75,45669.03,2025-01-12 0:45
265.00,45669.04,2025-01-12 1:00
265.25,45669.05,2025-01-12 1:15
265.50,45669.06,2025-01-12 1:30
265.75,45669.07,2025-01-12 1:45
266.00,45669.08,2025-01-12 2:00
266.25,45669.09,2025-01-12 2:15
266.50,45669.10,2025-01-12 2:30
266.75,45669.11,2025-01-12 2:45
267.00,45669.13,2025-01-12 3:00
267.25,45669.14,2025-01-12 3:15
267.50,45669.15,2025-01-12 3:30
267.75,45669.16,2025-01-12 3:45
268.00,45669.17,2025-01-12 4:00
268.25,45669.18,2025-01-12 4:15
268.50,45669.19,2025-01-12 4:30
268.75,45669.20,2025-01-12 4:45
269.00,45669.21,2025-01-12 5:00
269.25,45669.22,2025-01-12 5:15
269.50,45669.23,2025-01-12 5:30
269.75,45669.24,2025-01-12 5:45
270.00,45669.25,2025-01-12 6:00
270.25,45669.26,2025-01-12 6:15
270.50,45669.27,2025-01-12 6:30
270.75,45669.28,2025-01-12 6:45
271.00,45669.29,2025-01-12 7:00
271.25,45669.30,2025-01-12 7:15
271.50,45669.31,2025-01-12 7:30
271.75,45669.32,2025-01-12 7:45
272.00,45669.33,2025-01-12 8:00
272.25,45669.34,2025-01-12 8:15
272.50,45669.35,2025-01-12 8:30
272.75,45669.36,2025-01-12 8:45
273.00,45669.38,2025-01-12 9:00
273.25,45669.39,2025-01-12 9:15
273.50,45669.40,2025-01-12 9:30
273.75,45669.41,2025-01-12 9:45
274.00,45669.42,2025-01-12 10:00
274.25,45669.43,2025-01-12 10:15
274.50,45669.44,2025-01-12 10:30
274.75,45669.45,2025-01-12 10:45
275.00,45669.46,2025-01-12 11:00
275.25,45669.47,2025-01-12 11:15
275.50,45669.48,2025-01-12 11:30
275.75,45669.49,2025-01-12 11:45
276.00,45669.50,2025-01-12 12:00
276.25,45669.51,2025-01-12 12:15
276.50,45669.52,2025-01-12 12:30
276.75,45669.53,2025-01-12 12:45
277.00,45669.54,2025-01-12 13:00
277.25,45669.55,2025-01-12 13:15
277.50,45669.56,2025-01-12 13:30
277.75,45669.57,2025-01-12 13:45
278.00,45669.58,2025-01-12 14:00
278.25,45669.59,2025-01-12 14:15
278.50,45669.60,2025-01-12 14:30
278.75,45669.61,2025-01-12 14:45
279.00,45669.63,2025-01-12 15:00
279.25,45669.64,2025-01-12 15:15
279.50,45669.65,2025-01-12 15:30
279.75,45669.66,2025-01-12 15:45
280.00,45669.67,2025-01-12 16:00
280.25,45669.68,2025-01-12 16:15
280.50,45669.69,2025-01-12 16:30
280.75,45669.70,2025-01-12 16:45
281.00,45669.71,2025-01-12 17:00
281.25,45669.72,2025-01-12 17:15
281.50,45669.73,2025-01-12 17:30
281.75,45669.74,2025-01-12 17:45
282.00,45669.75,2025-01-12 18:00
282.25,45669.76,2025-01-12 18:15
282.50,45669.77,2025-01-12 18:30
282.75,45669.78,2025-01-12 18:45
283.00,45669.79,2025-01-12 19:00
283.25,45669.80,2025-01-12 19:15
283.50,45669.81,2025-01-12 19:30
283.75,45669.82,2025-01-12 19:45
284.00,45669.83,2025-01-12 20:00
284.25,45669.84,2025-01-12 20:15
284.50,45669.85,2025-01-12 20:30
284.75,45669.86,2025-01-12 20:45
285.00,45669.88,2025-01-12 21:00
285.25,45669.89,2025-01-12 21:15
285.50,45669.90,2025-01-12 21:30
285.75,45669.91,2025-01-12 21:45
286.00,45669.92,2025-01-12 22:00
286.25,45669.93,2025-01-12 22:15
286.50,45669.94,2025-01-12 22:30
286.75,45669.95,2025-01-12 22:45
287.00,45669.96,2025-01-12 23:00
287.25,45669.97,2025-01-12 23:15
287.50,45669.98,2025-01-12 23:30
287.75,45669.99,2025-01-12 23:45
288.00,45670.00,2025-01-13 0:00
288.25,45670.01,2025-01-13 0:15
288.50,45670.02,2025-01-13 0:30
288.75,45670.03,2025-01-13 0:45
289.00,45670.04,2025-01-13 1:00
289.25,45670.05,2025-01-13 1:15
289.50,45670.06,2025-01-13 1:30
289.75,45670.07,2025-01-13 1:45
290.00,45670.08,2025-01-13 2:00
290.25,45670.09,2025-01-13 2:15
290.50,45670.10,2025-01-13 2:30
290.75,45670.11,2025-01-13 2:45
291.00,45670.13,2025-01-13 3:00
291.25,45670.14,2025-01-13 3:15
291.50,45670.15,2025-01-13 3:30
291.75,45670.16,2025-01-13 3:45
292.00,45670.17,2025-01-13 4:00
292.25,45670.18,2025-01-13 4:15
292.50,45670.19,2025-01-13 4:30
292.75,45670.20,2025-01-13 4:45
293.00,45670.21,2025-01-13 5:00
293.25,45670.22,2025-01-13 5:15
293.50,45670.23,2025-01-13 5:30
293.75,45670.24,2025-01-13 5:45
294.00,45670.25,2025-01-13 6:00
294.25,45670.26,2025-01-13 6:15
294.50,45670.27,2025-01-13 6:30
294.75,45670.28,2025-01-13 6:45
295.00,45670.29,2025-01-13 7:00
295.25,45670.30,2025-01-13 7:15
295.50,45670.31,2025-01-13 7:30
295.75,45670.32,2025-01-13 7:45
296.00,45670.33,2025-01-13 8:00
296.25,45670.34,2025-01-13 8:15
296.50,45670.35,2025-01-13 8:30
296.75,45670.36,2025-01-13 8:45
297.00,45670.38,2025-01-13 9:00
297.25,45670.39,2025-01-13 9:15
297.50,45670.40,2025-01-13 9:30
297.75,45670.41,2025-01-13 9:45
298.00,45670.42,2025-01-13 10:00
298.25,45670.43,2025-01-13 10:15
298.50,45670.44,2025-01-13 10:30
298.75,45670.45,2025-01-13 10:45
299.00,45670.46,2025-01-13 11:00
299.25,45670.47,2025-01-13 11:15
299.50,45670.48,2025-01-13 11:30
299.75,45670.49,2025-01-13 11:45
300.00,45670.50,2025-01-13 12:00
300.25,45670.51,2025-01-13 12:15
300.50,45670.52,2025-01-13 12:30
300.75,45670.53,2025-01-13 12:45
301.00,45670.54,2025-01-13 13:00
301.25,45670.55,2025-01-13 13:15
301.50,45670.56,2025-01-13 13:30
301.75,45670.57,2025-01-13 13:45
302.00,45670.58,2025-01-13 14:00
302.25,45670.59,2025-01-13 14:15
302.50,45670.60,2025-01-13 14:30
302.75,45670.61,2025-01-13 14:45
303.00,45670.63,2025-01-13 15:00
303.25,45670.64,2025-01-13 15:15
303.50,45670.65,2025-01-13 15:30
303.75,45670.66,2025-01-13 15:45
304.00,45670.67,2025-01-13 16:00
304.25,45670.68,2025-01-13 16:15
304.50,45670.69,2025-01-13 16:30
304.75,45670.70,2025-01-13 16:45
305.00,45670.71,2025-01-13 17:00
305.25,45670.72,2025-01-13 17:15
305.50,45670.73,2025-01-13 17:30
305.75,45670.74,2025-01-13 17:45
306.00,45670.75,2025-01-13 18:00
306.25,45670.76,2025-01-13 18:15
306.50,45670.77,2025-01-13 18:30
306.75,45670.78,2025-01-13 18:45
307.00,45670.79,2025-01-13 19:00
307.25,45670.80,2025-01-13 19:15
307.50,45670.81,2025-01-13 19:30
307.75,45670.82,2025-01-13 19:45
308.00,45670.83,2025-01-13 20:00
308.25,45670.84,2025-01-13 20:15
308.50,45670.85,2025-01-13 20:30
308.75,45670.86,2025-01-13 20:45
309.00,45670.88,2025-01-13 21:00
309.25,45670.89,2025-01-13 21:15
309.50,45670.90,2025-01-13 21:30
309.75,45670.91,2025-01-13 21:45
310.00,45670.92,2025-01-13 22:00
310.25,45670.93,2025-01-13 22:15
310.50,45670.94,2025-01-13 22:30
310.75,45670.95,2025-01-13 22:45
311.00,45670.96,2025-01-13 23:00
311.25,45670.97,2025-01-13 23:15
311.50,45670.98,2025-01-13 23:30
311.75,45670.99,2025-01-13 23:45
312.00,45671.00,2025-01-14 0:00
312.25,45671.01,2025-01-14 0:15
312.50,45671.02,2025-01-14 0:30
312.75,45671.03,2025-01-14 0:45
313.00,45671.04,2025-01-14 1:00
313.25,45671.05,2025-01-14 1:15
313.50,45671.06,2025-01-14 1:30
313.75,45671.07,2025-01-14 1:45
314.00,45671.08,2025-01-14 2:00
314.25,45671.09,2025-01-14 2:15
314.50,45671.10,2025-01-14 2:30
314.75,45671.11,2025-01-14 2:45
315.00,45671.13,2025-01-14 3:00
315.25,45671.14,2025-01-14 3:15
315.50,45671.15,2025-01-14 3:30
315.75,45671.16,2025-01-14 3:45
316.00,45671.17,2025-01-14 4:00
316.25,45671.18,2025-01-14 4:15
316.50,45671.19,2025-01-14 4:30
316.75,45671.20,2025-01-14 4:45
317.00,45671.21,2025-01-14 5:00
317.25,45671.22,2025-01-14 5:15
317.50,45671.23,2025-01-14 5:30
317.75,45671.24,2025-01-14 5:45
318.00,45671.25,2025-01-14 6:00
318.25,45671.26,2025-01-14 6:15
318.50,45671.27,2025-01-14 6:30
318.75,45671.28,2025-01-14 6:45
319.00,45671.29,2025-01-14 7:00
319.25,45671.30,2025-01-14 7:15
319.50,45671.31,2025-01-14 7:30
319.75,45671.32,2025-01-14 7:45
320.00,45671.33,2025-01-14 8:00
320.25,45671.34,2025-01-14 8:15
320.50,45671.35,2025-01-14 8:30
320.75,45671.36,2025-01-14 8:45
321.00,45671.38,2025-01-14 9:00
321.25,45671.39,2025-01-14 9:15
321.50,45671.40,2025-01-14 9:30
321.75,45671.41,2025-01-14 9:45
322.00,45671.42,2025-01-14 10:00
322.25,45671.43,2025-01-14 10:15
322.50,45671.44,2025-01-14 10:30
322.75,45671.45,2025-01-14 10:45
323.00,45671.46,2025-01-14 11:00
323.25,45671.47,2025-01-14 11:15
323.50,45671.48,2025-01-14 11:30
323.75,45671.49,2025-01-14 11:45
324.00,45671.50,2025-01-14 12:00
324.25,45671.51,2025-01-14 12:15
324.50,45671.52,2025-01-14 12:30
324.75,45671.53,2025-01-14 12:45
325.00,45671.54,2025-01-14 13:00
325.25,45671.55,2025-01-14 13:15
325.50,45671.56,2025-01-14 13:30
325.75,45671.57,2025-01-14 13:45
326.00,45671.58,2025-01-14 14:00
326.25,45671.59,2025-01-14 14:15
326.50,45671.60,2025-01-14 14:30
326.75,45671.61,2025-01-14 14:45
327.00,45671.63,2025-01-14 15:00
327.25,45671.64,2025-01-14 15:15
327.50,45671.65,2025-01-14 15:30
327.75,45671.66,2025-01-14 15:45
328.00,45671.67,2025-01-14 16:00
328.25,45671.68,2025-01-14 16:15
328.50,45671.69,2025-01-14 16:30
328.75,45671.70,2025-01-14 16:45
329.00,45671.71,2025-01-14 17:00
329.25,45671.72,2025-01-14 17:15
329.50,45671.73,2025-01-14 17:30
329.75,45671.74,2025-01-14 17:45
330.00,45671.75,2025-01-14 18:00
330.25,45671.76,2025-01-14 18:15
330.50,45671.77,2025-01-14 18:30
330.75,45671.78,2025-01-14 18:45
331.00,45671.79,2025-01-14 19:00
331.25,45671.80,2025-01-14 19:15
331.50,45671.81,2025-01-14 19:30
331.75,45671.82,2025-01-14 19:45
332.00,45671.83,2025-01-14 20:00
332.25,45671.84,2025-01-14 20:15
332.50,45671.85,2025-01-14 20:30
332.75,45671.86,2025-01-14 20:45
333.00,45671.88,2025-01-14 21:00
333.25,45671.89,2025-01-14 21:15
333.50,45671.90,2025-01-14 21:30
333.75,45671.91,2025-01-14 21:45
334.00,45671.92,2025-01-14 22:00
334.25,45671.93,2025-01-14 22:15
334.50,45671.94,2025-01-14 22:30
334.75,45671.95,2025-01-14 22:45
335.00,45671.96,2025-01-14 23:00
335.25,45671.97,2025-01-14 23:15
335.50,45671.98,2025-01-14 23:30
335.75,45671.99,2025-01-14 23:45
336.00,45672.00,2025-01-15 0:00
336.25,45672.01,2025-01-15 0:15
336.50,45672.02,2025-01-15 0:30
336.75,45672.03,2025-01-15 0:45
337.00,45672.04,2025-01-15 1:00
337.25,45672.05,2025-01-15 1:15
337.50,45672.06,2025-01-15 1:30
